id_hcn,site,CIN_SEQ,REASON_CO_OPENED_DESC,DATE_OPENED
1566c,d,e,a,2020-12-18
13909c,i,d,c,2012-08-20
4406c,c,h,i,2020-01-18
10728c,d,e,g,2017-08-21
875c,g,d,a,2019-04-05
1319,g,f,e,2021-07-31
136c,b,i,g,2017-10-03
4037c,g,i,c,2022-09-02
1066,d,e,c,2014-01-20
725c,c,h,i,2019-06-30
2954c,h,i,b,2021-03-11
12423c,f,j,c,2020-08-19
1524,d,a,b,2010-11-29
6552c,e,a,i,2014-05-15
3377,c,c,d,2022-07-08
1443,d,d,j,2010-09-06
14688c,d,d,b,2022-03-17
2265c,d,j,e,2011-06-15
10278c,j,j,j,2010-06-23
1106c,d,f,f,2019-09-10
14919c,g,j,d,2010-09-27
2019,i,g,b,2021-09-25
8246c,c,f,a,2013-03-22
5159,b,i,a,2020-10-25
4481c,g,i,e,2016-08-19
3847,i,e,h,2016-12-05
8123c,b,g,c,2018-01-07
8417,c,b,e,2012-05-07
12655c,h,g,a,2010-05-27
11386c,i,h,i,2017-01-08
14533c,g,d,h,2014-02-16
4480c,a,c,e,2011-11-01
1124c,e,a,h,2013-12-09
2819c,i,g,j,2018-01-10
1988c,a,c,f,2011-06-26
5931c,i,i,g,2011-10-30
5602,e,a,j,2014-08-04
9602c,i,h,b,2013-10-17
11340c,f,e,i,2020-12-03
3765c,g,j,f,2012-07-27
2657,f,i,h,2021-01-24
6810,a,g,c,2017-09-30
9843c,d,a,d,2012-06-21
9627c,c,f,j,2017-09-17
390,b,d,g,2015-05-14
8730c,c,j,d,2012-12-04
7973,f,b,d,2018-05-09
9872,e,c,b,2010-07-24
9354c,i,h,f,2021-01-16
11989c,a,i,b,2016-10-13
2551,b,f,e,2016-05-31
14838c,e,e,c,2010-07-02
13311c,g,h,f,2011-07-08
3299,e,f,a,2018-04-27
2671,d,b,c,2018-01-07
8536,j,b,g,2010-09-17
9212c,i,c,e,2015-05-21
13166c,b,h,e,2018-12-07
5222,a,j,e,2014-09-28
6475,f,g,g,2010-10-28
7646,a,g,c,2013-04-22
336c,f,d,h,2017-12-27
3360c,g,g,i,2011-07-14
7524c,a,g,d,2014-10-23
9834,j,h,b,2022-07-14
5033c,c,i,i,2017-08-04
4036,g,i,e,2017-09-12
3584,f,g,f,2010-05-18
1030,b,j,e,2010-04-11
3919c,a,d,g,2012-05-18
369,h,d,h,2012-08-24
8744c,i,a,e,2018-07-23
1902c,f,c,b,2021-08-16
2930,f,b,b,2017-09-08
5394c,a,h,d,2015-08-14
3690,i,b,i,2016-02-01
8197,g,d,h,2019-03-10
6867c,a,d,e,2013-09-25
2670c,i,b,c,2011-10-04
76c,d,e,d,2015-02-03
6492,b,f,h,2014-11-20
5800c,i,i,c,2020-02-05
14287c,j,e,d,2021-03-17
5130c,b,i,f,2016-12-06
1648,b,d,f,2021-08-24
10261c,h,h,h,2020-12-23
4690c,b,a,b,2014-06-16
6648,b,d,h,2020-07-17
7598,j,f,d,2011-01-30
9531c,a,c,d,2011-10-16
6060c,e,d,e,2019-09-09
994,f,i,f,2013-11-05
3822,g,j,j,2015-01-01
8531,b,f,i,2021-06-04
9693,a,c,e,2011-01-31
8748c,h,f,c,2018-06-24
2154c,e,f,e,2019-09-11
5616c,d,g,j,2021-11-24
9184,i,d,c,2015-09-07
4421,i,j,h,2022-03-13
3946,i,d,i,2016-03-18
2185,e,i,b,2016-02-06
4028c,e,a,b,2020-09-27
3594,e,f,c,2015-08-17
3855,d,c,b,2015-02-07
3470c,e,g,j,2020-05-01
11830c,f,i,d,2011-06-24
2742,j,h,d,2019-01-11
10509c,i,a,d,2016-07-03
7429c,j,d,i,2018-11-18
2811,e,d,g,2018-02-05
10263c,d,j,a,2021-08-05
399,j,j,h,2017-03-30
10437c,e,e,h,2022-08-13
998,d,i,i,2014-12-31
13714c,d,i,b,2020-09-06
2550c,b,a,b,2011-10-13
5655,f,j,a,2011-07-18
6130c,a,f,c,2015-04-16
3405,e,g,i,2020-11-29
14245c,c,b,g,2013-06-24
2526,i,d,j,2011-01-08
12967c,i,b,f,2011-11-12
14765c,g,g,j,2021-02-18
8865c,i,c,d,2013-04-19
7450c,h,c,d,2013-03-20
3709,e,h,g,2012-10-04
2307,e,j,j,2014-05-27
415c,a,j,j,2019-02-14
5774c,f,f,b,2011-08-13
5316,c,c,d,2018-03-23
7507c,c,b,h,2010-03-20
7140,b,a,j,2013-05-08
3629,d,g,d,2018-04-24
1733,a,a,h,2015-10-21
5570c,f,c,b,2021-08-08
8849,h,i,d,2020-11-07
4752,d,h,i,2011-11-12
3663c,b,d,c,2012-11-12
7914c,e,j,i,2020-07-26
13798c,i,g,c,2022-04-10
2320c,h,c,f,2014-07-05
13301c,h,c,e,2016-02-29
7841,g,b,a,2020-07-06
2891c,g,h,f,2014-08-21
10128c,a,e,b,2016-02-06
11621c,c,h,c,2016-06-26
11544c,b,i,a,2016-08-02
1588,j,d,a,2014-09-29
7312,h,f,d,2016-10-03
981c,d,b,j,2021-10-17
14637c,c,a,i,2014-01-01
7020,f,b,a,2015-06-10
9185c,g,a,i,2018-02-14
396c,i,d,j,2016-04-06
6902,b,i,g,2012-09-16
1084,h,f,a,2014-11-19
9078c,i,d,a,2019-09-30
37,g,e,g,2019-10-07
1215c,h,h,b,2010-09-19
7271c,c,c,d,2010-03-22
418,h,b,d,2016-12-05
3908,a,i,e,2020-11-02
4117c,j,e,a,2019-11-05
11452c,a,i,e,2016-11-18
7853c,f,i,j,2016-04-05
9908c,b,b,b,2014-04-04
6545,d,c,f,2021-08-25
6764,h,j,i,2016-03-03
11923c,f,g,b,2020-10-24
6878,h,a,i,2017-09-30
3689c,e,e,j,2017-03-03
9562c,f,j,i,2012-11-05
7638,h,f,b,2019-09-22
6318c,c,b,h,2015-10-02
9977,j,b,d,2022-04-12
7670,j,i,j,2010-12-12
9915,a,c,d,2010-05-16
9783c,b,a,f,2019-10-03
9372c,c,b,a,2012-01-25
3767,b,e,e,2012-02-14
6442,f,a,e,2016-10-31
8654,j,d,g,2017-05-01
5585c,i,j,h,2021-04-29
8585,b,d,h,2016-01-05
7765,d,b,b,2018-02-05
6144c,b,j,b,2010-11-05
4196c,b,a,c,2016-11-16
5365,j,c,i,2012-12-15
5035,d,b,b,2015-03-24
964,h,b,j,2010-09-08
11406c,i,i,a,2013-06-15
262c,f,j,d,2013-08-18
9560c,b,f,e,2021-05-21
7215c,e,c,c,2012-03-20
11344c,f,f,d,2019-07-17
2706,h,j,c,2010-10-20
9880c,e,e,h,2012-02-02
11183c,a,a,j,2017-01-20
14985c,b,g,c,2022-11-28
3577c,e,d,e,2013-06-09
5857c,j,i,a,2018-06-10
13483c,h,c,d,2021-11-04
3672,h,h,g,2010-10-03
9463,g,h,j,2018-05-25
7495c,b,b,j,2011-08-18
12892c,i,g,j,2018-04-22
2696,g,f,g,2011-08-02
1533c,f,f,c,2020-04-05
1392c,d,d,g,2014-10-29
1974c,e,i,h,2018-06-05
962,c,i,c,2018-02-15
9148c,f,g,h,2018-07-14
7287,d,g,e,2010-10-25
5519c,f,a,c,2015-01-16
13819c,a,j,d,2022-08-03
4362,g,g,h,2020-12-31
9200c,a,i,a,2020-01-20
9822,g,c,j,2020-08-17
9274c,a,f,h,2016-02-02
760c,h,g,a,2010-04-12
10382c,g,j,i,2021-09-04
11815c,a,g,j,2014-02-22
7378,f,e,e,2017-06-27
12011c,a,j,a,2022-06-14
4375,b,f,j,2010-09-19
3883,a,e,g,2020-04-10
10800c,e,f,e,2015-02-22
9145,h,f,b,2017-01-04
11654c,b,a,f,2015-10-09
3724,b,b,h,2018-05-04
6429c,f,d,g,2012-05-20
7105c,c,g,a,2012-06-08
1921,a,f,e,2021-05-02
5860c,b,j,c,2011-12-06
4218c,j,i,d,2016-09-01
4961c,d,g,f,2019-01-15
3011,j,i,g,2013-02-12
646,f,j,b,2011-05-25
475c,h,h,a,2013-12-22
8330c,h,g,a,2019-02-26
6014,a,h,j,2018-05-24
7342,d,c,g,2017-09-11
14561c,a,b,j,2011-10-22
1442,e,g,j,2015-01-25
4017,a,j,c,2018-07-08
815,f,g,i,2012-12-09
12936c,c,a,i,2020-09-22
5480c,i,j,e,2016-07-02
202c,g,c,b,2017-05-28
186c,c,g,g,2021-02-24
5988,i,d,j,2013-09-17
9016c,f,a,e,2016-04-17
12533c,i,a,h,2021-05-01
9623,i,a,c,2010-11-16
4634,e,j,b,2019-02-15
494,a,a,j,2021-04-25
5596,h,j,f,2016-04-24
1152c,b,g,e,2014-11-29
2561c,i,f,a,2016-04-18
6542,b,f,e,2013-03-17
4448,c,h,i,2010-09-20
14713c,g,c,b,2011-11-04
8965,j,e,i,2019-05-28
7713c,e,c,i,2017-04-17
14931c,d,d,j,2021-12-23
277c,b,g,g,2022-12-27
3505,i,c,c,2020-04-25
8111c,a,f,f,2014-04-02
4818,i,g,g,2016-04-26
1158,f,f,e,2021-02-24
4589c,j,i,d,2017-10-27
11319c,d,c,h,2011-10-03
3795c,g,g,c,2015-02-17
1395,a,a,j,2013-02-05
1044,f,i,f,2013-10-14
4457c,a,i,f,2010-11-04
13600c,d,d,a,2017-04-12
2046c,i,g,i,2018-10-06
4558c,e,i,d,2020-06-01
7375c,f,e,e,2011-02-12
7081c,g,d,d,2011-08-10
4657c,h,e,d,2010-09-01
6319c,e,g,b,2012-10-06
2174,f,f,f,2019-08-05
8446c,g,a,a,2021-01-28
1749c,h,f,f,2011-05-03
6803c,f,f,b,2013-11-23
11440c,f,d,h,2012-04-07
9871c,b,e,i,2018-09-17
10512c,g,j,c,2022-04-03
3253c,e,i,j,2010-09-14
9689,d,h,e,2021-03-04
8164c,j,i,i,2010-09-17
4950,f,f,b,2011-04-19
10418c,e,b,a,2016-10-01
28,e,b,h,2016-12-31
1045c,j,e,b,2019-01-30
11124c,j,e,e,2013-11-30
3322,a,f,e,2019-04-20
14518c,a,b,h,2011-06-11
13310c,b,d,e,2021-12-30
2456c,e,d,f,2019-06-12
5647c,c,j,f,2014-08-30
575,a,e,d,2018-01-28
4897,f,i,a,2016-07-17
8673,e,b,a,2018-05-27
8546c,g,j,f,2013-10-31
5115c,a,i,e,2020-07-05
3072c,d,b,d,2016-01-20
2968,g,e,d,2013-10-02
13825c,c,b,h,2011-03-04
333,j,a,h,2019-08-24
10804c,g,b,g,2019-08-13
13682c,d,e,d,2021-08-20
1551,i,f,c,2015-05-12
10451c,a,j,f,2022-10-28
10121c,h,c,f,2014-07-29
10727c,e,c,d,2014-09-30
9698c,d,b,a,2021-12-16
12821c,c,d,j,2011-07-06
11230c,i,i,h,2012-02-19
6437,a,h,g,2019-12-01
7669c,b,a,f,2010-02-14
9399c,i,g,j,2018-02-23
4521,a,g,j,2018-07-16
1524,a,g,f,2016-04-30
11516c,e,j,f,2010-06-21
561c,h,a,d,2017-02-11
3436c,h,c,g,2018-03-24
165c,f,g,d,2015-05-23
11180c,f,i,f,2022-05-01
3947c,a,j,c,2017-02-04
1208c,a,b,a,2011-11-03
7329,d,f,c,2018-02-21
14381c,i,f,d,2022-11-30
7273c,b,i,c,2015-05-02
6823c,b,g,e,2012-08-25
7337,j,h,d,2017-03-19
6369,f,b,e,2021-09-23
2446,h,d,f,2015-12-04
12355c,f,h,e,2019-01-30
6432,h,a,f,2018-04-30
13040c,b,b,c,2014-04-11
5588c,d,e,i,2011-10-28
8342c,a,f,h,2021-12-07
2486,f,b,d,2018-09-03
9018,a,c,b,2018-12-17
8730c,f,d,c,2014-03-04
14259c,h,f,g,2019-01-02
10036c,g,f,e,2011-02-06
6593,b,d,d,2022-08-06
7550,j,g,b,2015-12-23
2088,e,j,d,2015-03-27
14470c,i,g,c,2012-09-13
12009c,h,e,d,2015-04-29
5910c,f,c,i,2010-10-18
3525c,j,h,h,2014-05-31
3264c,a,a,e,2020-01-16
4835c,g,a,a,2020-06-20
14322c,a,f,c,2020-04-29
9301,a,b,i,2010-06-04
2355c,i,g,c,2014-01-12
12895c,d,j,h,2020-11-17
895c,j,j,h,2019-09-12
8832,d,c,d,2019-06-29
8917,g,i,e,2010-01-28
1138c,j,i,h,2013-06-06
3380,c,e,e,2012-02-13
7875c,f,f,e,2022-06-19
9386,c,j,c,2017-08-24
12779c,b,d,f,2010-12-29
13193c,a,a,c,2016-11-02
9772c,f,c,d,2021-09-04
6047c,i,c,a,2011-07-30
9250c,f,a,h,2019-01-28
9173c,e,j,i,2014-10-06
5010,d,i,g,2011-08-31
5865c,f,h,h,2019-03-23
7662,j,h,j,2010-12-15
2497,d,g,g,2021-11-30
13532c,b,f,e,2013-07-01
1545c,j,b,g,2016-02-28
4174c,b,h,h,2017-11-09
510,b,h,d,2021-09-24
9398,j,c,g,2012-06-23
10746c,d,j,g,2018-01-26
12378c,b,j,b,2020-07-09
8473c,d,d,f,2017-08-07
348,f,a,g,2014-02-06
4817c,f,a,b,2013-01-24
3595,d,f,a,2015-01-05
4649c,j,h,f,2020-05-02
3864c,b,h,j,2020-05-11
1208c,a,b,d,2022-06-24
398c,i,h,f,2022-03-01
4684c,f,f,a,2022-10-25
1477,j,a,g,2022-06-20
7910c,b,h,j,2014-11-01
9166,h,b,g,2010-12-20
8004c,c,e,g,2013-07-05
11289c,h,g,a,2021-10-06
2105c,h,g,j,2011-04-05
5142c,f,a,d,2013-03-28
12319c,a,e,b,2017-03-18
4691c,c,i,g,2011-02-28
11030c,h,h,e,2012-09-28
331c,f,a,i,2012-04-28
2732,f,f,a,2010-10-04
2438c,i,j,d,2010-10-03
5651,f,c,f,2011-06-17
11801c,c,d,i,2011-02-09
3169c,i,b,h,2016-04-29
9004c,e,d,b,2011-04-30
2867,j,f,c,2016-03-11
6836c,f,g,a,2010-12-10
7552,b,h,e,2016-03-31
14069c,i,d,b,2021-08-09
14740c,i,b,d,2015-08-08
5916,g,i,h,2018-07-24
11716c,f,a,g,2018-03-09
5372c,b,c,g,2011-06-07
9774,a,h,e,2014-07-05
14996c,h,f,g,2022-11-23
10617c,a,g,d,2020-03-01
5047,i,f,d,2019-03-05
4973c,e,j,f,2011-02-17
2753,c,g,a,2018-07-13
213c,e,f,f,2017-09-18
7990c,c,g,h,2021-04-09
2495c,g,i,i,2020-07-15
1714c,i,d,h,2010-01-12
915,e,j,j,2014-09-28
7119c,b,c,e,2010-05-02
8771,b,j,b,2010-08-27
10087c,a,g,i,2015-01-08
3979,e,g,f,2016-03-19
2404,h,b,i,2018-06-22
10897c,c,j,j,2016-03-11
1226c,g,f,j,2014-11-10
1820c,f,g,i,2012-05-17
11858c,a,f,c,2012-12-21
13714c,b,i,j,2012-12-28
606,e,j,g,2016-08-11
7543c,i,a,e,2020-01-25
8980c,i,j,b,2022-08-07
13883c,i,j,h,2015-07-14
14155c,g,g,f,2017-12-22
13745c,f,j,a,2012-05-12
399,a,j,f,2014-07-19
3133c,e,f,b,2015-07-20
14897c,a,e,d,2022-02-27
4330c,j,j,b,2010-05-09
8461c,i,j,e,2011-01-01
8841,f,a,b,2020-01-10
3127,g,a,g,2022-05-10
2636,f,f,e,2012-01-26
566c,f,a,a,2013-03-11
5174,g,c,h,2013-10-01
6434,e,d,f,2021-07-10
9186,c,g,b,2016-01-22
11101c,e,i,d,2013-08-28
2209,e,j,b,2019-09-10
7490,g,j,c,2015-01-12
13632c,c,b,b,2010-02-19
12955c,h,d,g,2016-03-30
3939,e,d,j,2022-02-25
5143,e,b,c,2019-11-19
4663,e,j,b,2010-02-06
7926,h,d,h,2016-09-06
111c,b,b,b,2019-10-05
12380c,g,d,h,2012-08-13
1365c,g,h,j,2015-06-27
12273c,a,e,i,2016-01-07
4015,c,c,b,2014-04-26
7205c,b,e,b,2010-07-04
2067c,j,j,f,2021-10-09
14187c,j,c,i,2021-10-10
10842c,h,j,g,2015-08-19
7557,a,h,g,2017-10-06
1246c,c,h,f,2018-03-09
12750c,j,h,i,2011-01-27
14525c,d,i,h,2019-04-12
2519c,j,a,j,2020-10-17
8467,e,g,e,2015-08-20
146c,b,e,j,2010-03-16
14458c,e,h,j,2020-07-31
11082c,a,i,b,2019-04-14
8391,g,e,i,2011-11-14
12878c,e,d,i,2018-01-14
5405,h,i,a,2018-02-21
1607,g,f,e,2010-07-01
6996c,e,j,b,2010-10-18
3683,d,h,d,2018-12-22
9599,c,h,a,2011-05-15
11757c,g,a,f,2010-09-18
6307c,d,g,a,2018-11-16
2503,e,j,g,2014-11-27
5828,f,f,e,2018-06-06
6384c,e,h,d,2020-03-26
4004,d,i,e,2010-03-15
2140,c,c,d,2019-08-06
5560c,b,f,g,2012-02-29
2572,f,b,d,2017-03-07
14487c,i,j,a,2019-02-17
7559c,g,h,g,2019-01-14
5473c,f,c,g,2012-06-19
7836c,g,c,c,2021-04-21
8660,f,i,i,2010-03-11
14004c,g,g,b,2017-05-18
13564c,g,e,c,2018-07-16
9610,g,h,g,2021-07-11
2115c,j,e,i,2022-08-02
8189,d,h,c,2021-10-23
7795,h,b,g,2013-03-25
2315c,a,h,g,2013-08-25
9322,j,b,e,2016-05-17
8576,f,i,d,2014-05-12
13429c,a,e,b,2018-08-20
7195c,j,i,c,2011-08-05
2818c,i,b,i,2019-12-12
14156c,h,f,g,2010-10-03
9375,g,h,b,2021-03-28
6089,j,g,h,2012-01-18
152,j,b,c,2011-10-04
7639,j,j,f,2019-03-08
4643c,c,c,h,2022-09-16
3706,a,f,i,2019-10-23
9054c,c,f,e,2018-03-02
12292c,f,j,b,2015-12-24
8530c,j,a,c,2018-03-10
1153c,h,h,j,2014-02-12
9492c,f,f,j,2022-01-19
3511c,h,a,j,2018-04-26
992,j,b,g,2014-03-30
1307c,b,j,h,2018-04-01
4356,e,c,a,2011-01-12
1903,h,e,h,2014-07-11
11207c,e,j,f,2018-05-09
4835c,e,c,f,2021-02-10
9667c,b,h,g,2010-01-23
3481,c,g,c,2021-10-22
8887,b,g,h,2018-03-25
7010,e,i,h,2017-08-08
1669,e,d,a,2022-12-31
14592c,c,d,a,2010-11-17
7758c,h,b,a,2013-07-28
1416c,a,f,i,2018-10-29
103c,d,e,f,2020-12-23
8473c,b,c,c,2015-12-04
1151c,h,a,i,2014-02-05
8947c,b,a,d,2014-07-31
7992c,b,h,c,2014-11-10
10172c,a,b,i,2020-06-02
5082,a,h,f,2014-05-15
1035c,a,c,a,2015-04-12
10173c,b,g,c,2017-11-04
3801,e,c,b,2010-02-21
889,c,d,d,2021-08-28
12939c,b,d,d,2019-07-30
12937c,f,a,h,2015-11-17
2012c,g,c,i,2016-02-22
5094,c,i,b,2018-01-02
8034c,a,c,e,2012-12-10
12604c,h,e,b,2011-01-11
9896c,f,i,j,2019-06-12
5646,f,c,j,2018-11-13
13974c,a,j,f,2014-01-06
717c,i,b,j,2021-06-11
9439,i,a,g,2011-07-18
3123,e,h,i,2012-03-28
5161c,e,i,d,2015-12-15
7320,f,e,d,2015-08-17
8386,d,f,c,2021-10-04
14421c,b,h,i,2017-05-05
8752,b,e,j,2011-06-29
10853c,j,c,h,2012-09-04
6915c,j,g,c,2018-01-10
11675c,h,f,b,2022-02-19
3744c,h,g,j,2013-11-15
12216c,h,f,i,2020-02-18
10715c,g,g,e,2015-03-10
3088,c,c,f,2019-08-02
10585c,h,e,f,2016-01-12
1152c,c,b,b,2016-06-10
1187c,i,a,j,2018-09-05
2529,f,j,h,2014-10-16
8487,g,e,f,2016-03-05
14966c,i,h,d,2021-09-30
2709,a,d,e,2013-01-16
9675c,e,j,h,2017-12-02
9848,e,i,a,2018-03-30
6785c,f,i,f,2014-11-03
8743c,e,e,b,2010-06-24
9832c,j,i,d,2015-03-25
5436c,d,c,d,2022-04-17
14820c,a,j,c,2010-10-26
12640c,d,a,b,2012-03-14
6731,g,f,j,2012-05-01
5110c,g,j,j,2019-01-05
1564,e,j,i,2022-03-20
6046,h,d,j,2020-09-23
12964c,h,a,g,2015-02-08
1214c,b,h,g,2020-09-21
4209c,i,e,c,2013-01-27
13480c,g,f,j,2019-03-21
14330c,g,c,e,2013-05-27
13939c,i,g,g,2017-10-14
3288,b,h,a,2013-09-23
12483c,c,c,h,2012-11-18
9728,h,j,e,2013-01-10
2805,d,g,h,2015-05-16
8702c,b,b,j,2017-05-08
7011c,i,a,b,2010-07-03
2350c,b,b,i,2018-08-27
6293,b,f,d,2017-05-16
1441c,a,c,b,2015-09-26
3822,f,i,b,2014-05-31
12685c,e,e,a,2021-09-09
4312c,a,b,a,2014-03-29
3370c,b,h,a,2022-04-19
5932c,a,f,c,2011-08-16
13089c,e,e,f,2012-03-20
5261,i,j,d,2011-08-23
3502c,a,b,j,2015-07-14
9679c,b,b,i,2016-09-19
3125,a,i,c,2010-09-13
23,e,i,i,2021-03-01
3496,e,e,j,2017-08-28
11836c,a,f,i,2020-06-05
7722c,h,h,d,2020-05-25
3544c,i,h,g,2013-10-27
11138c,c,e,c,2014-04-06
3209c,a,j,g,2012-02-26
5541,i,i,i,2019-05-06
8678c,f,b,h,2015-02-10
8176c,a,c,j,2020-01-19
2820c,g,d,f,2016-10-08
6763,a,i,b,2022-04-13
2053c,h,c,e,2012-02-17
5908,c,b,a,2014-08-01
11237c,h,g,j,2020-09-16
8483,e,e,h,2017-01-04
3245,e,c,e,2010-07-21
6020c,f,d,h,2010-12-12
10881c,j,e,h,2016-04-08
1830,e,h,f,2014-06-11
5816c,e,h,b,2014-09-28
11418c,e,i,b,2010-05-01
10794c,f,h,h,2020-11-19
3057c,e,b,c,2018-03-05
930,j,b,g,2021-01-07
7841c,i,f,b,2022-09-07
14121c,f,c,c,2020-03-27
4683c,j,d,b,2019-08-31
12000c,j,i,b,2015-01-15
4040,j,g,h,2022-05-09
11031c,c,f,g,2020-02-19
4737c,c,f,e,2020-06-06
6262c,c,g,e,2012-12-18
6987,c,a,j,2019-05-27
2761,c,i,b,2014-01-18
14806c,i,d,f,2019-05-25
5285c,d,i,i,2012-08-14
1093,f,c,i,2014-05-30
11489c,f,e,a,2016-07-25
2287,i,c,e,2019-01-04
169c,e,f,e,2018-02-13
4819c,j,j,i,2021-06-30
2874c,h,j,i,2018-11-27
2489c,i,h,f,2020-09-22
9998c,g,d,h,2014-10-13
7246c,d,c,j,2022-04-25
9023,d,h,d,2016-07-12
4020,c,b,j,2010-01-11
11172c,h,a,f,2015-03-30
8786,f,e,h,2013-03-01
1370,h,j,f,2015-04-21
8120,h,g,b,2016-11-17
6933c,a,b,b,2013-07-15
4972c,i,j,i,2018-03-03
2089c,g,d,a,2010-09-21
4571,b,i,j,2017-10-09
10711c,b,e,c,2020-05-10
7887,h,c,b,2021-07-13
3568,a,e,d,2022-03-06
12766c,j,f,f,2021-09-18
6127,h,j,e,2014-06-06
14515c,i,b,b,2015-04-03
9858c,g,j,b,2015-12-11
7728,h,g,a,2022-07-12
10174c,g,d,d,2017-06-27
9854c,e,i,g,2012-04-01
1413,j,c,f,2012-02-18
5366c,b,a,j,2018-11-13
9619,a,a,d,2017-05-23
2435c,f,e,g,2018-01-20
10038c,i,d,g,2020-12-09
4715c,h,a,f,2022-01-10
3713,e,j,j,2011-09-19
6802,f,j,b,2019-04-18
8119,e,g,g,2020-12-11
10775c,h,i,c,2022-02-22
7634,j,j,i,2016-10-04
7340c,f,e,h,2020-10-31
3808,h,d,c,2019-10-27
5511c,f,g,j,2021-10-03
7799c,a,a,f,2022-06-24
8400c,d,g,e,2018-10-29
1675,b,i,j,2017-10-29
6100c,b,b,i,2019-04-05
561c,i,c,h,2022-11-27
13531c,h,d,e,2017-08-24
4309,b,d,a,2012-08-08
10030c,a,f,i,2020-07-04
13638c,j,h,c,2020-10-04
784c,f,b,d,2014-02-08
7378c,f,d,i,2020-01-26
4385,f,d,c,2017-04-25
12937c,e,d,g,2021-04-05
9760c,i,j,f,2015-10-26
7959,f,i,a,2013-08-06
7160c,h,j,b,2017-02-11
9701,f,b,a,2011-06-20
1629c,b,j,g,2018-01-30
11767c,b,j,i,2010-07-28
10285c,j,a,c,2016-11-28
8125c,i,g,j,2020-03-06
5938c,g,e,d,2017-03-16
6050,e,d,f,2020-11-07
5446,c,c,c,2012-11-06
4280,d,e,a,2015-05-16
14701c,c,i,c,2011-02-24
11679c,c,b,h,2019-05-27
3695c,b,g,g,2017-06-20
12435c,a,b,h,2012-04-16
9236,g,h,g,2019-05-23
9876,i,d,d,2019-07-30
11866c,h,b,b,2012-07-22
555,d,c,a,2010-07-04
575c,b,j,g,2014-03-22
733c,e,e,b,2019-02-23
6837c,e,d,d,2020-06-16
6796c,a,a,f,2015-03-12
9093c,b,c,j,2013-07-11
4030,b,e,g,2012-06-07
2257c,d,i,j,2022-09-03
319,b,b,g,2016-07-22
4460,e,b,h,2020-08-04
9228,g,f,d,2012-09-03
1230,f,f,g,2019-10-01
8761c,h,d,b,2013-10-21
3933c,h,e,d,2015-09-29
1203c,h,f,a,2013-03-29
9225c,g,e,d,2018-11-21
14868c,i,j,b,2018-04-10
2032c,e,f,c,2012-03-31
3276,a,e,a,2012-07-02
5707,c,g,g,2010-06-25
4453c,g,b,c,2017-09-13
13788c,g,j,e,2013-07-17
9262c,i,e,i,2010-07-22
131c,i,h,a,2021-06-22
9043,j,b,g,2020-10-09
10632c,c,h,f,2018-11-25
6357,h,f,f,2017-08-04
5175c,g,b,b,2014-11-19
9617,e,d,h,2011-08-11
1197c,a,a,c,2019-03-16
11977c,d,h,i,2022-12-16
3411,b,d,d,2016-10-08
5925,h,i,g,2017-01-25
5375c,d,c,e,2010-04-24
7758,e,d,h,2020-09-20
5389,j,b,h,2012-12-19
9187,g,f,d,2010-07-03
9641,h,h,a,2011-08-31
405,h,h,e,2015-10-13
2272c,g,d,h,2014-12-19
5658c,j,a,f,2014-09-03
3900c,a,a,h,2018-12-09
13526c,i,d,b,2022-06-26
1884,g,c,f,2011-02-13
4368,i,f,i,2021-03-11
13156c,d,d,f,2011-09-11
9420c,e,b,j,2011-01-30
7636,j,g,j,2022-06-20
8897,g,a,c,2021-04-08
6674c,g,b,e,2020-02-19
12828c,e,i,a,2018-09-29
8965c,h,e,j,2020-03-08
6169,f,a,f,2010-06-27
3984,i,f,d,2020-08-23
6188c,c,j,b,2010-03-01
2319,e,f,g,2021-12-12
10127c,d,d,g,2012-05-07
7144c,a,c,e,2014-08-20
8006c,a,f,e,2018-08-17
11071c,j,g,f,2013-01-22
9774,e,c,f,2013-11-06
4284c,b,f,i,2014-11-19
8589,e,f,i,2015-10-15
6266,d,i,b,2010-10-05
5005c,g,c,j,2019-05-23
1223,e,b,b,2012-06-10
2573c,j,i,h,2011-08-25
7483,c,h,i,2015-04-15
6764c,a,c,f,2018-09-24
1170,f,j,f,2017-03-31
12283c,i,c,e,2019-12-30
5243,c,c,d,2010-10-31
12935c,a,e,f,2013-07-08
7477,j,e,b,2017-11-08
4662,e,c,g,2018-06-16
12289c,h,e,d,2015-01-01
1914,i,c,e,2017-05-26
8984c,j,a,d,2020-09-26
3318,d,j,d,2012-09-28
1617c,g,f,f,2020-02-12
7642,b,h,e,2011-08-28
4056,h,g,a,2012-07-31
2079c,i,b,e,2017-08-08
7250,g,a,d,2013-04-17
9982,j,g,g,2022-08-12
12823c,e,e,d,2012-05-28
2345c,a,i,f,2018-05-08
9046c,j,g,f,2012-12-21
6836c,a,h,g,2010-03-09
2450c,j,c,e,2020-03-31
3337c,j,j,b,2011-01-13
8826c,d,j,e,2013-05-12
3096c,c,g,d,2022-03-13
5769c,h,g,i,2017-09-26
8713c,d,a,e,2010-01-15
3324c,j,e,f,2010-05-04
6060c,h,j,f,2013-04-11
940c,i,e,a,2013-11-23
8802,a,h,d,2020-04-21
5095,c,e,d,2022-01-20
6776,h,g,c,2021-06-11
13436c,i,i,g,2018-06-19
1401,d,h,b,2018-02-04
12922c,f,b,b,2021-03-28
